chrom,start,end,name,score,strand,feature,relative_pos
chr20,941751215,941751216,M6A_861,597,-,3UTR,0.9722199118356484
chr10,2078805940,2078805941,M6A_862,314,+,CDS,0.6385623869801085
chr1,122199463,122199464,M6A_863,730,-,3UTR,0.9644111728795062
chr12,2740009245,2740009246,M6A_864,944,-,3UTR,0.8927494661027595
chr12,923006191,923006192,M6A_865,780,+,5UTR,0.10379774072081764
chr15,725870302,725870303,M6A_866,113,-,CDS,0.6001272888794601
chr4,2623549089,2623549090,M6A_867,703,+,3UTR,0.9903654749581973
chr22,309648900,309648901,M6A_868,799,-,3UTR,0.9581170447272986
chr21,1582347629,1582347630,M6A_869,219,-,CDS,0.7166461271623533
chr10,792489364,792489365,M6A_870,863,-,3UTR,0.8770725649459623
chr19,1499445869,1499445870,M6A_871,944,+,3UTR,0.8368668407310705
chr14,705726088,705726089,M6A_872,781,+,CDS,0.6182841387645648
chr11,841308246,841308247,M6A_873,162,-,CDS,0.5617014782191602
chr13,2862486748,2862486749,M6A_874,615,-,3UTR,0.9438359212738602
chr3,1780035209,1780035210,M6A_875,208,+,3UTR,0.818865175128392
chr22,2998075119,2998075120,M6A_876,629,-,5UTR,0.1791215059897319
chr11,253107413,253107414,M6A_877,629,-,CDS,0.73841642228739
chr15,2655356827,2655356828,M6A_878,232,-,CDS,0.6331421071572217
chr9,105998680,105998681,M6A_879,439,+,CDS,0.7401242236024844
chr19,54920996,54920997,M6A_880,264,+,3UTR,0.9711919757406111
chr11,2045923201,2045923202,M6A_881,924,-,CDS,0.6759278036909349
chr20,2895139193,2895139194,M6A_882,748,-,CDS,0.6859188544152744
chr18,2516461000,2516461001,M6A_883,909,-,3UTR,0.8976188742445205
chr17,2142013066,2142013067,M6A_884,273,+,3UTR,0.8809113875166943
chr12,981631914,981631915,M6A_885,989,-,CDS,0.6898027540007443
chr14,2676967909,2676967910,M6A_886,233,-,3UTR,0.8887333871346702
chr15,2831017421,2831017422,M6A_887,539,+,3UTR,0.9443428646957748
chr7,2891095259,2891095260,M6A_888,873,+,3UTR,0.9832624055710534
chr9,2774791939,2774791940,M6A_889,766,+,3UTR,0.9068578515896785
chr8,1525742973,1525742974,M6A_890,177,+,3UTR,0.8884107285828663
chr11,37394705,37394706,M6A_891,671,-,3UTR,0.8897676972171705
chr14,1640417842,1640417843,M6A_892,124,+,3UTR,0.8891362943864994
chr18,1246220553,1246220554,M6A_893,964,+,3UTR,0.880907788917043
chr21,85830235,85830236,M6A_894,375,+,CDS,0.7953256796016891
chr20,1845071572,1845071573,M6A_895,125,-,CDS,0.652634569427965
chr21,1717890951,1717890952,M6A_896,878,-,CDS,0.6517779002301384
chr16,782500819,782500820,M6A_897,829,-,CDS,0.7615409432191459
chr10,1293209676,1293209677,M6A_898,106,-,3UTR,0.9610521518328016
chr18,1686553463,1686553464,M6A_899,677,+,3UTR,0.8894654903995849
chr5,2757586327,2757586328,M6A_900,942,+,CDS,0.5923019692636767
chr17,2071244792,2071244793,M6A_901,816,+,CDS,0.6333959541506712
chr1,1823840897,1823840898,M6A_902,554,+,CDS,0.634177638919884
chr8,1965516742,1965516743,M6A_903,443,+,3UTR,0.9143228743293773
chr13,2960522759,2960522760,M6A_904,619,+,3UTR,0.9986586605468054
chr2,2123582791,2123582792,M6A_905,704,-,3UTR,0.8990748205305386
chr15,352362038,352362039,M6A_906,892,+,3UTR,0.9624978691971134
chr11,2153499853,2153499854,M6A_907,234,+,3UTR,0.9392573087813588
chr13,2028914474,2028914475,M6A_908,887,-,CDS,0.7990128068303095
chr2,1584350112,1584350113,M6A_909,395,-,3UTR,0.969448437774721
chr18,1564744162,1564744163,M6A_910,239,+,5UTR,0.006146281499692686
chr11,1246645459,1246645460,M6A_911,714,-,CDS,0.6952971034013412
chr11,1920379391,1920379392,M6A_912,518,+,3UTR,0.9359649233011295
chr22,2389759106,2389759107,M6A_913,894,-,3UTR,0.8763587833910929
chr3,1999382447,1999382448,M6A_914,300,+,3UTR,0.9586052975112646
chr10,2388843946,2388843947,M6A_915,108,+,3UTR,0.9510527498876068
chr6,1164133587,1164133588,M6A_916,736,+,3UTR,0.8038614542517871
chr3,1179336687,1179336688,M6A_917,814,+,3UTR,0.845837970602909
chr1,1091486517,1091486518,M6A_918,802,-,CDS,0.7046143796948631
chr8,2601874913,2601874914,M6A_919,348,+,3UTR,0.874961878621531
chr5,179661503,179661504,M6A_920,339,-,3UTR,0.9439208534137569
chr4,2368071702,2368071703,M6A_921,482,+,CDS,0.6825934007213786
chr2,150277835,150277836,M6A_922,441,+,5UTR,0.17483852025836757
chr18,479348194,479348195,M6A_923,346,-,3UTR,0.8459494423271914
chr22,1210382418,1210382419,M6A_924,792,-,CDS,0.6128274009402284
chr4,1990511711,1990511712,M6A_925,272,+,5UTR,0.13590716763215718
chr13,978535876,978535877,M6A_926,108,-,3UTR,0.8050422085329683
chr18,923751499,923751500,M6A_927,174,-,3UTR,0.9234461388905766
chr20,416757054,416757055,M6A_928,208,-,CDS,0.7616602791235809
chr1,144089511,144089512,M6A_929,825,-,3UTR,0.905174317715728
chr11,134132016,134132017,M6A_930,857,+,3UTR,0.8259124087591241
chr13,1228368049,1228368050,M6A_931,379,+,3UTR,0.8106062845487599
chr13,292871350,292871351,M6A_932,712,-,3UTR,0.8968390650906563
chr1,718625840,718625841,M6A_933,617,+,3UTR,0.941822715724099
chr1,2230734075,2230734076,M6A_934,741,+,3UTR,0.8229339528708928
chr17,2196602642,2196602643,M6A_935,394,-,CDS,0.6488310997306375
chr1,135228532,135228533,M6A_936,554,+,3UTR,0.9247698504027618
chr16,1237995589,1237995590,M6A_937,547,-,CDS,0.5849500830428355
chr22,380362954,380362955,M6A_938,628,+,3UTR,0.810599182932365
chr1,813053266,813053267,M6A_939,309,-,3UTR,0.8773929337222555
chr2,1989564389,1989564390,M6A_940,572,-,3UTR,0.8845524423506075
chr4,1166671472,1166671473,M6A_941,866,+,CDS,0.6870931989924434
chr7,2120501597,2120501598,M6A_942,135,-,3UTR,0.8116880034181001
chr12,1910560155,1910560156,M6A_943,691,-,3UTR,0.8786218424962853
chr7,37039522,37039523,M6A_944,528,-,3UTR,0.9979876112316448
chr14,1285149907,1285149908,M6A_945,440,-,3UTR,0.9546461343740111
chr13,2001995208,2001995209,M6A_946,857,-,3UTR,0.9527040510876073
chr18,1855197149,1855197150,M6A_947,293,+,3UTR,0.9498929109706761
chr13,2291388519,2291388520,M6A_948,193,+,3UTR,0.8595350286226099
chr1,72376993,72376994,M6A_949,269,-,3UTR,0.9673596673596674
chr8,2477905535,2477905536,M6A_950,591,+,CDS,0.6256177388590255
chr1,1275417443,1275417444,M6A_951,653,+,CDS,0.7626936026936026
chr10,2065840233,2065840234,M6A_952,791,+,CDS,0.6738701642742992
chr11,287369959,287369960,M6A_953,385,-,3UTR,0.9308960756742938
chr3,1383483635,1383483636,M6A_954,652,-,3UTR,0.8837080925919111
chr5,838541084,838541085,M6A_955,688,+,CDS,0.7820862411609742
chr9,2899821943,2899821944,M6A_956,149,+,CDS,0.6730596881161498
chr15,2713401440,2713401441,M6A_957,351,-,3UTR,0.9967534694437459
chr7,923409788,923409789,M6A_958,922,+,3UTR,0.8526406159129303
chr14,1777039004,1777039005,M6A_959,996,+,CDS,0.5827179476804176
chr7,2292300215,2292300216,M6A_960,826,-,3UTR,0.8824483177948926
chr20,1119312100,1119312101,M6A_961,897,-,5UTR,0.08628336424481897
chr9,2106908922,2106908923,M6A_962,852,-,3UTR,0.8404023436718859
chr4,702007918,702007919,M6A_963,930,+,3UTR,0.9459394521864488
chr21,1864863079,1864863080,M6A_964,201,+,3UTR,0.8187328453796889
chr9,2043638515,2043638516,M6A_965,408,-,5UTR,0.1764983260244259
chr13,2486846841,2486846842,M6A_966,911,+,3UTR,0.860521330110407
chr21,1973070169,1973070170,M6A_967,308,+,5UTR,0.012883193919873949
chr1,592419075,592419076,M6A_968,635,+,3UTR,0.9316863100634633
chr21,1241254606,1241254607,M6A_969,343,-,CDS,0.5661752263304848
chr21,549945938,549945939,M6A_970,330,-,CDS,0.771058361899834
chr22,2851394484,2851394485,M6A_971,350,-,3UTR,0.9469887694564242
chr16,1542546716,1542546717,M6A_972,268,-,5UTR,0.10495727978488095
chr8,287129852,287129853,M6A_973,543,-,CDS,0.569481431269065
chr9,2417426766,2417426767,M6A_974,404,-,CDS,0.7892468705109789
chr17,2728758704,2728758705,M6A_975,147,-,CDS,0.7561162268249932
chr9,816572798,816572799,M6A_976,609,+,3UTR,0.9312600301512425
chr15,1777617837,1777617838,M6A_977,984,-,CDS,0.6968111974711183
chr6,2536166709,2536166710,M6A_978,555,+,CDS,0.6845486722694715
chr9,470849340,470849341,M6A_979,616,+,3UTR,0.8549869601170409
chr6,2847546097,2847546098,M6A_980,600,+,3UTR,0.8441664400326353
chr3,771857458,771857459,M6A_981,236,-,3UTR,0.9785751528653363
chr8,649912038,649912039,M6A_982,336,+,3UTR,0.966769587032034
chr4,2238605208,2238605209,M6A_983,669,+,3UTR,0.8933014762351736
chr3,897300373,897300374,M6A_984,958,+,5UTR,0.042357753372187876
chr3,1068727637,1068727638,M6A_985,602,+,5UTR,0.1217342968315731
chr19,786387677,786387678,M6A_986,186,+,3UTR,0.955703211517165
chr18,1392904820,1392904821,M6A_987,648,-,CDS,0.6710446554859567
chr22,867828783,867828784,M6A_988,286,-,3UTR,0.8708599169662161
chr11,1457107628,1457107629,M6A_989,639,+,3UTR,0.9004900626191125
chr10,863567151,863567152,M6A_990,944,-,CDS,0.6174636174636174
chr15,229784747,229784748,M6A_991,438,+,3UTR,0.8791680068617991
chr18,959234888,959234889,M6A_992,967,+,5UTR,0.05826429639857324
chr20,1267231901,1267231902,M6A_993,844,-,CDS,0.772311305945418
chr8,2641269758,2641269759,M6A_994,162,-,CDS,0.6066831919153399
chr22,1031410391,1031410392,M6A_995,495,+,CDS,0.7782656421514819
chr17,1556861953,1556861954,M6A_996,566,+,3UTR,0.8650996112730807
chr21,1379354021,1379354022,M6A_997,398,-,5UTR,0.032361330075939006
chr20,2413219683,2413219684,M6A_998,612,+,3UTR,0.8818097876269622
chr3,2258092628,2258092629,M6A_999,254,+,3UTR,0.8923267326732673
chr22,402383496,402383497,M6A_1000,963,+,CDS,0.6243557738766307
chr19,2744625773,2744625774,M6A_1001,734,+,3UTR,0.8778570564759947
chr13,583175323,583175324,M6A_1002,436,-,3UTR,0.8732356499529507
chr16,1441565656,1441565657,M6A_1003,475,-,5UTR,0.12727798669366502
chr6,2152083907,2152083908,M6A_1004,180,+,CDS,0.6026202665408172
chr13,2944794061,2944794062,M6A_1005,700,-,3UTR,0.9401249301711442
chr22,2872454182,2872454183,M6A_1006,734,-,3UTR,0.8379609695117717
chr1,539178220,539178221,M6A_1007,440,+,3UTR,0.8539443905593275
chr16,1761470074,1761470075,M6A_1008,355,-,3UTR,0.9210013565174497
chr7,643609716,643609717,M6A_1009,161,-,3UTR,0.9526554225067528
chr9,450875236,450875237,M6A_1010,282,-,5UTR,0.18376801868652326
chr20,630411018,630411019,M6A_1011,115,-,CDS,0.7098425196850394
chr5,284570137,284570138,M6A_1012,794,+,3UTR,0.9957364206731603
chr22,71900289,71900290,M6A_1013,778,-,3UTR,0.8202657807308971
chr11,2654732495,2654732496,M6A_1014,729,-,3UTR,0.8542698807449037
chr19,1578515744,1578515745,M6A_1015,599,-,3UTR,0.9174365571278214
chr22,621576406,621576407,M6A_1016,226,-,CDS,0.7986654342974369
chr22,2168571907,2168571908,M6A_1017,619,+,3UTR,0.8241175736914315
chr3,1018837001,1018837002,M6A_1018,858,+,3UTR,0.810373077892614
chr2,2118007284,2118007285,M6A_1019,431,+,3UTR,0.8236092265943012
chr5,1557581663,1557581664,M6A_1020,476,+,3UTR,0.9972508900806706
chr4,1494890557,1494890558,M6A_1021,265,-,3UTR,0.9258157389635316
chr3,1235573392,1235573393,M6A_1022,907,-,3UTR,0.8590923252674213
chr2,422071522,422071523,M6A_1023,952,-,3UTR,0.83834671590058
chr7,147248011,147248012,M6A_1024,820,+,CDS,0.5682587915044471
chr15,2927126345,2927126346,M6A_1025,556,+,CDS,0.7080096587612077
chr14,2354990685,2354990686,M6A_1026,715,+,3UTR,0.9113294600136705
chr11,2635637530,2635637531,M6A_1027,595,-,3UTR,0.9779240955833395
chr15,2154560972,2154560973,M6A_1028,794,+,3UTR,0.8185212400452804
chr4,1770728589,1770728590,M6A_1029,543,-,CDS,0.6447700859019707
chr15,591075483,591075484,M6A_1030,501,-,3UTR,0.852315351565164
chr19,2442024619,2442024620,M6A_1031,714,-,3UTR,0.9621290626471973
chr6,2375291677,2375291678,M6A_1032,441,+,3UTR,0.8007461114955323
chr1,2503524740,2503524741,M6A_1033,831,+,3UTR,0.9971583570136916
chr19,2137922986,2137922987,M6A_1034,396,+,3UTR,0.8601005210494767
chr3,2728531794,2728531795,M6A_1035,943,-,3UTR,0.9816640815422114
chr19,746175716,746175717,M6A_1036,405,+,3UTR,0.9317024340557059
chr20,2199481861,2199481862,M6A_1037,575,-,CDS,0.6087556015167184
chr22,2628799130,2628799131,M6A_1038,104,+,CDS,0.7849896023693994
chr15,2509959015,2509959016,M6A_1039,492,+,3UTR,0.8195353201155527
chr2,371968522,371968523,M6A_1040,447,-,3UTR,0.9292027055690415
chr10,2145909791,2145909792,M6A_1041,661,+,CDS,0.7560753736192333
chr2,73795122,73795123,M6A_1042,936,-,3UTR,0.864100066068689
chr1,600898203,600898204,M6A_1043,416,-,CDS,0.78000580234483
chr12,331886077,331886078,M6A_1044,810,+,5UTR,0.01733006251483738
chr6,2786124626,2786124627,M6A_1045,666,-,3UTR,0.9819094135579266
chr5,785063736,785063737,M6A_1046,757,+,3UTR,0.9290442673491943
chr4,2869618585,2869618586,M6A_1047,268,+,CDS,0.6540440780256493
chr7,920605741,920605742,M6A_1048,853,+,CDS,0.6878924942641756
chr6,1150144054,1150144055,M6A_1049,305,-,CDS,0.64265378625657
chr4,418644156,418644157,M6A_1050,281,-,3UTR,0.9982517482517482
chr22,1646816348,1646816349,M6A_1051,333,-,5UTR,0.12957543969785645
chr18,319519381,319519382,M6A_1052,613,+,3UTR,0.8190571987206293
chr8,1184586297,1184586298,M6A_1053,722,+,3UTR,0.8494609689570074
chr10,2747825230,2747825231,M6A_1054,644,+,5UTR,0.11546711153479504
chr13,1222672355,1222672356,M6A_1055,878,+,CDS,0.731447773732848
chr6,2431898339,2431898340,M6A_1056,986,+,3UTR,0.9992415885273028
chr18,341617810,341617811,M6A_1057,391,-,CDS,0.762126582278481
chr6,428616811,428616812,M6A_1058,835,-,3UTR,0.8455370309683762
chr18,2694563900,2694563901,M6A_1059,506,-,3UTR,0.8414685826559309
chr9,2572798577,2572798578,M6A_1060,410,-,5UTR,0.19044092514526603
chr10,948371638,948371639,M6A_1061,228,+,3UTR,0.8038857859131043
chr20,175557592,175557593,M6A_1062,759,-,3UTR,0.8559200249921899
chr19,1127274165,1127274166,M6A_1063,830,+,CDS,0.6980404101939283
chr5,2806870019,2806870020,M6A_1064,182,-,3UTR,0.8002630281111294
chr4,1630390398,1630390399,M6A_1065,759,-,CDS,0.6160138509020651
chr9,114959360,114959361,M6A_1066,611,+,3UTR,0.9537411615717452
chr3,929316285,929316286,M6A_1067,761,-,3UTR,0.9868152247931729
chr21,679569196,679569197,M6A_1068,971,+,3UTR,0.8836067691512725
chr6,945507792,945507793,M6A_1069,263,-,3UTR,0.9869626497533475
chr5,2340434323,2340434324,M6A_1070,445,-,5UTR,0.12190478691279573
chr20,41106794,41106795,M6A_1071,412,+,3UTR,0.8175944333996024
chr3,2367320094,2367320095,M6A_1072,810,+,3UTR,0.8834803772436872
chr16,1088800212,1088800213,M6A_1073,613,-,3UTR,0.9808848393762916
chr9,1682574493,1682574494,M6A_1074,847,-,3UTR,0.9960403252338206
chr17,1061431547,1061431548,M6A_1075,333,-,3UTR,0.8303226610190607
chr1,2992887545,2992887546,M6A_1076,488,-,3UTR,0.9410789440122433
chr3,424908076,424908077,M6A_1077,967,-,3UTR,0.991907417501782
chr18,2000610983,2000610984,M6A_1078,294,-,CDS,0.7852432209024421
chr12,2430924945,2430924946,M6A_1079,675,+,3UTR,0.9208191873836381
chr8,2216743108,2216743109,M6A_1080,349,-,3UTR,0.861634417747537
chr2,1126763273,1126763274,M6A_1081,715,-,3UTR,0.9934769947582993
chr16,1200342960,1200342961,M6A_1082,152,+,CDS,0.7820939630770326
chr10,1272009156,1272009157,M6A_1083,723,-,5UTR,0.08183245898352658
chr9,1180399890,1180399891,M6A_1084,930,+,3UTR,0.8572285992947708
chr20,411726871,411726872,M6A_1085,931,+,3UTR,0.959367916246282
chr7,108083847,108083848,M6A_1086,289,+,CDS,0.7455577015934332
chr6,2569752971,2569752972,M6A_1087,845,-,CDS,0.7793330880063407
chr17,983722182,983722183,M6A_1088,342,+,3UTR,0.8162771595422682
chr16,1467813381,1467813382,M6A_1089,186,+,3UTR,0.8152235965746908
chr17,1692403985,1692403986,M6A_1090,916,+,CDS,0.6558739010441859
chr11,2810077733,2810077734,M6A_1091,485,-,3UTR,0.825022846698652
chr22,2857807923,2857807924,M6A_1092,929,+,CDS,0.708286567417039
chr8,2745710274,2745710275,M6A_1093,743,-,3UTR,0.9350980704831765
chr19,612914788,612914789,M6A_1094,722,+,CDS,0.5854019398323196
chr22,2985769934,2985769935,M6A_1095,270,+,3UTR,0.8709498043073765
chr13,277455236,277455237,M6A_1096,383,-,3UTR,0.8084804505577818
chr14,2494347783,2494347784,M6A_1097,258,-,3UTR,0.9664226607256524
chr21,190069037,190069038,M6A_1098,182,-,3UTR,0.9779918123829774
chr15,1683181915,1683181916,M6A_1099,773,-,3UTR,0.9417844166330238
chr17,1798619551,1798619552,M6A_1100,201,+,5UTR,0.12457287378588533
chr2,2875064796,2875064797,M6A_1101,459,-,3UTR,0.9548364381281608
chr6,2447157363,2447157364,M6A_1102,685,-,CDS,0.714593607305936
chr6,96342200,96342201,M6A_1103,810,-,CDS,0.7132537799652987
chr3,1281618284,1281618285,M6A_1104,673,-,3UTR,0.9213696892834495
chr11,1355327125,1355327126,M6A_1105,447,-,CDS,0.6397056841764817
chr18,2871643996,2871643997,M6A_1106,479,+,3UTR,0.8138030965733759
chr21,2499186099,2499186100,M6A_1107,338,-,3UTR,0.8923669558461738
chr6,2126587215,2126587216,M6A_1108,982,+,3UTR,0.9508356352218755
chr22,1630700608,1630700609,M6A_1109,393,-,3UTR,0.9203255210646956
chr22,1909590568,1909590569,M6A_1110,465,-,3UTR,0.9160398848154038
chr11,1227811650,1227811651,M6A_1111,526,+,CDS,0.6397567001282172
chr16,609426490,609426491,M6A_1112,278,+,3UTR,0.8423062442854837
chr15,1976746380,1976746381,M6A_1113,980,+,5UTR,0.10326537377755678
chr7,2776712756,2776712757,M6A_1114,465,-,CDS,0.7639974646101838
chr13,102250711,102250712,M6A_1115,392,+,3UTR,0.8541507604052744
chr13,1639574711,1639574712,M6A_1116,836,-,3UTR,0.9884622341662576
chr4,2005867000,2005867001,M6A_1117,932,-,3UTR,0.8669717206694698
chr17,817634125,817634126,M6A_1118,639,-,3UTR,0.9569902944136073
chr8,2990857146,2990857147,M6A_1119,479,+,3UTR,0.8098754901858806
chr11,573596614,573596615,M6A_1120,752,-,3UTR,0.9606746095636773
chr1,405470150,405470151,M6A_1121,126,+,3UTR,0.9059151494032581
chr16,970365998,970365999,M6A_1122,460,-,3UTR,0.8160237388724035
chr8,1703723073,1703723074,M6A_1123,996,+,5UTR,0.05710866034025819
chr19,2319832496,2319832497,M6A_1124,499,+,3UTR,0.904245795158003
chr9,1283422117,1283422118,M6A_1125,486,+,3UTR,0.8807124119839845
chr1,1342701484,1342701485,M6A_1126,976,+,3UTR,0.8365017010978218
chr15,2016929630,2016929631,M6A_1127,720,-,5UTR,0.1702995752291527
chr4,458965240,458965241,M6A_1128,463,+,3UTR,0.9724770642201835
chr11,917576035,917576036,M6A_1129,623,-,3UTR,0.9876861676238684
chr15,331124177,331124178,M6A_1130,798,+,3UTR,0.8491132045681806
chr19,306008271,306008272,M6A_1131,352,+,3UTR,0.9812194816576938
chr16,1233178274,1233178275,M6A_1132,326,+,CDS,0.69255236805186
chr6,2577781536,2577781537,M6A_1133,205,-,CDS,0.5624866888612391
chr15,1976751231,1976751232,M6A_1134,683,-,3UTR,0.9073429471241505
chr9,2360868086,2360868087,M6A_1135,510,-,3UTR,0.995709149947814
chr8,1504529837,1504529838,M6A_1136,452,+,3UTR,0.8922357305590839
chr20,2463577861,2463577862,M6A_1137,478,-,3UTR,0.886485495623482
chr16,2436635612,2436635613,M6A_1138,581,-,3UTR,0.9025704993985834
chr11,1716857642,1716857643,M6A_1139,884,-,3UTR,0.930950350108107
chr2,997234980,997234981,M6A_1140,260,-,CDS,0.709505116159341
chr15,2613907853,2613907854,M6A_1141,716,-,3UTR,0.806190513854834
chr4,1664004842,1664004843,M6A_1142,171,-,3UTR,0.8517862907004592
chr4,2571827406,2571827407,M6A_1143,750,-,CDS,0.7585183703407348
chr1,1146635,1146636,M6A_1144,147,-,3UTR,0.9399793440902088
chr14,1864028626,1864028627,M6A_1145,799,-,3UTR,0.8160804180207736
chr5,549058262,549058263,M6A_1146,211,-,3UTR,0.8767516755157106
chr20,1056695869,1056695870,M6A_1147,921,-,CDS,0.5851231482732225
chr21,783803993,783803994,M6A_1148,114,+,3UTR,0.9109116642703091
chr10,2809090583,2809090584,M6A_1149,119,+,3UTR,0.8507958719608186
chr5,744785872,744785873,M6A_1150,115,-,3UTR,0.9930131004366812
chr3,461582090,461582091,M6A_1151,897,+,3UTR,0.8973979268034694
chr22,1995918365,1995918366,M6A_1152,691,-,3UTR,0.8155404161296262
chr15,1264208124,1264208125,M6A_1153,542,+,3UTR,0.8624361225813597
chr16,103192642,103192643,M6A_1154,748,-,5UTR,0.09975349485907041
chr14,490900636,490900637,M6A_1155,549,+,CDS,0.7052821997105644
chr7,2773619688,2773619689,M6A_1156,159,-,CDS,0.7008290085596819
chr12,853757842,853757843,M6A_1157,343,-,3UTR,0.9176679954441913
chr15,649936001,649936002,M6A_1158,513,-,3UTR,0.8352420449213053
chr1,2682202826,2682202827,M6A_1159,656,+,3UTR,0.8483206527179898
chr13,2674160038,2674160039,M6A_1160,107,-,3UTR,0.9218675103058191
chr17,1059232464,1059232465,M6A_1161,429,-,CDS,0.7458476534213037
chr21,857149853,857149854,M6A_1162,355,-,CDS,0.7997741389045737
chr16,2203930486,2203930487,M6A_1163,978,-,CDS,0.602799313179666
chr20,1083616584,1083616585,M6A_1164,539,-,3UTR,0.8068950766119624
chr9,526259921,526259922,M6A_1165,844,-,5UTR,0.006254066192365002
chr3,244411091,244411092,M6A_1166,532,+,3UTR,0.8945549023493405
chr16,612709233,612709234,M6A_1167,985,+,3UTR,0.8759979656285852
chr13,1435739679,1435739680,M6A_1168,241,+,3UTR,0.8450051929884058
chr14,887069662,887069663,M6A_1169,609,-,CDS,0.5938669994651453
chr5,302761576,302761577,M6A_1170,711,-,3UTR,0.9240186450886427
chr20,1689300186,1689300187,M6A_1171,917,-,CDS,0.7825628692734776
chr12,986349397,986349398,M6A_1172,221,+,CDS,0.7204478257312812
chr12,995340153,995340154,M6A_1173,403,-,3UTR,0.9022178133635655
chr7,1868453802,1868453803,M6A_1174,715,+,3UTR,0.8963148556631821
chr14,734091797,734091798,M6A_1175,558,+,5UTR,0.07431161542968148
chr2,787033351,787033352,M6A_1176,516,-,CDS,0.7384376438104003
chr13,2729772125,2729772126,M6A_1177,416,-,3UTR,0.9049153998014656
chr5,1145445069,1145445070,M6A_1178,879,-,CDS,0.582628015234871
chr4,1369750212,1369750213,M6A_1179,587,+,3UTR,0.9184164212653992
chr22,2575878860,2575878861,M6A_1180,877,-,CDS,0.7197270938847264
chr8,2164737333,2164737334,M6A_1181,660,-,3UTR,0.9912173349650854
chr2,311447578,311447579,M6A_1182,603,-,3UTR,0.8210027764167892
chr20,2611068096,2611068097,M6A_1183,752,+,3UTR,0.837651382083757
chr6,1377139037,1377139038,M6A_1184,167,+,5UTR,0.12241788844295193
chr18,1451811389,1451811390,M6A_1185,344,-,3UTR,0.9498377501352082
chr1,2682202012,2682202013,M6A_1186,959,+,3UTR,0.838134447892682
chr8,980231097,980231098,M6A_1187,562,+,3UTR,0.9294958184872708
chr4,2729388922,2729388923,M6A_1188,314,+,5UTR,0.06216069996082309
chr15,1478290864,1478290865,M6A_1189,513,+,CDS,0.7450135164754876
chr15,1115287018,1115287019,M6A_1190,148,+,CDS,0.6053894002341221
chr9,1389747928,1389747929,M6A_1191,465,+,CDS,0.5651729534638602
chr15,103826601,103826602,M6A_1192,897,-,3UTR,0.8627929187843231
chr10,2460580243,2460580244,M6A_1193,577,+,3UTR,0.8741920340880367
chr14,941988803,941988804,M6A_1194,475,+,CDS,0.7249568734757005
chr6,1099230415,1099230416,M6A_1195,667,+,5UTR,0.06090364818882715
chr15,852090541,852090542,M6A_1196,784,-,CDS,0.6047812712896633
chr17,1972646288,1972646289,M6A_1197,111,-,5UTR,0.10034049905981603
chr9,16424017,16424018,M6A_1198,787,-,3UTR,0.9906728742646828
chr2,1740148388,1740148389,M6A_1199,753,-,CDS,0.5816618911174785
chr16,1258356945,1258356946,M6A_1200,203,-,3UTR,0.89068568812488
chr2,1744361297,1744361298,M6A_1201,572,-,CDS,0.732964139380557
chr14,704185670,704185671,M6A_1202,292,-,3UTR,0.801936782673084
chr1,2896884805,2896884806,M6A_1203,480,+,CDS,0.6489048395271427
chr14,1774573893,1774573894,M6A_1204,200,+,CDS,0.7607174930283122
chr18,1241334506,1241334507,M6A_1205,522,-,3UTR,0.8324686083013603
chr7,2010444798,2010444799,M6A_1206,660,-,3UTR,0.9739111472354935
chr17,1789617864,1789617865,M6A_1207,978,-,CDS,0.6782111187808634
chr15,764641205,764641206,M6A_1208,489,-,3UTR,0.8655635411443534
chr14,2513058391,2513058392,M6A_1209,883,-,3UTR,0.8573573573573574
chr2,1655006195,1655006196,M6A_1210,127,-,CDS,0.6741372332854212
chr1,365423370,365423371,M6A_1211,225,-,3UTR,0.8359404600811908
chr22,615535732,615535733,M6A_1212,101,-,3UTR,0.8229973336055012
chr11,647250643,647250644,M6A_1213,398,-,3UTR,0.889652485033122
chr13,964133742,964133743,M6A_1214,907,-,3UTR,0.8782567450054773
chr5,2760842556,2760842557,M6A_1215,975,-,CDS,0.6336979287875262
chr4,1231839189,1231839190,M6A_1216,421,-,CDS,0.7757610037021802
chr2,1089286816,1089286817,M6A_1217,875,-,3UTR,0.9909448818897638
chr4,1742068064,1742068065,M6A_1218,610,-,3UTR,0.9750069425159678
chr7,2230178322,2230178323,M6A_1219,355,-,3UTR,0.8891694571005105
chr14,2507454474,2507454475,M6A_1220,295,+,3UTR,0.9103912612272835
chr7,2590276887,2590276888,M6A_1221,165,-,3UTR,0.8588705807070869
chr11,2465074452,2465074453,M6A_1222,346,+,3UTR,0.9912647318415451
chr12,1603702590,1603702591,M6A_1223,918,+,5UTR,0.061345314074571715
chr14,1071854674,1071854675,M6A_1224,413,+,CDS,0.6918346939689267
chr20,1753482600,1753482601,M6A_1225,456,+,5UTR,0.05103167190286151
chr3,1592026114,1592026115,M6A_1226,716,-,CDS,0.6600814568606339
chr6,1948773125,1948773126,M6A_1227,926,+,3UTR,0.9185474098757952
chr6,99253594,99253595,M6A_1228,477,-,CDS,0.638007995963203
chr21,1743859566,1743859567,M6A_1229,141,-,CDS,0.5647646151644753
chr21,2921823511,2921823512,M6A_1230,739,+,CDS,0.6871513049292685
chr10,406881459,406881460,M6A_1231,798,+,3UTR,0.8121104277880102
chr12,2905583503,2905583504,M6A_1232,986,+,3UTR,0.8723756044298862
